10741-13098,3195.6770186335407
11010-10058,2668.72049689441
10092-12021,2178.0372670807456
10052-13314,2157.790594498669
10238-10033,2010.4897959183675
11127-13549,1391.6716947648624
10620-11399,1375.810115350488
10887-13991,1297.7409050576753
10984-12781,1272.5004436557233
10775-11117,995.0913930789708
10052-10908,934.5607808340728
10260-12742,807.1836734693878
11125-14287,699.9822537710737
10496-12181,674.3744454303461
10368-10302,669.2741792369122
10709-13355,650.2218278615794
10923-14404,636.4365572315883
10920-11110,585.8917480035493
10505-11358,585.1038154392191
10899-12970,557.9130434782609
10079-13567,516.5217391304348
10912-12473,506.2999112688554
10280-13870,477.34338952972496
10844-10944,475.566992014197
10164-14043,440.52351375332745
10647-14376,413.2830523513754
10374-11167,397.4055013309672
10570-13394,382.81810115350487
10663-10041,372.13842058562557
10669-10374,367.4800354924579
10448-13436,346.08873114463177
10853-12844,339.1304347826087
10990-12191,326.81455190771965
10299-11430,264.7293700088731
10122-14225,258.37976929902396
10794-12566,250.61047027506655
10409-11736,246.73469387755102
10295-12582,224.86424134871342
11072-10613,220.94764862466727
11113-12815,207.56699201419698
10374-11164,207.37533274179236
10231-10418,202.79680567879328
10701-12002,201.32031943212067
10463-12754,200.0
10862-10307,188.62111801242236
10857-12832,184.8074534161491
10049-12652,180.73469387755102
11016-11362,179.0204081632653
10046-11509,176.16858917480036
10948-10272,174.3921916592724
11032-13212,169.5226264418811
10525-13762,167.19609582963622
10492-14309,161.4409937888199
10862-11319,158.35314995563442
10145-10245,156.12777284826976
11116-11504,153.54037267080747
11053-11513,147.92191659272405
10046-11909,147.4818101153505
10138-12891,141.34871339840285
11015-11754,140.18811002661934
10704-11818,139.71251109139308
10437-14151,139.2511091393079
10114-11197,138.622892635315
10164-11214,132.3513753327418
10663-13490,128.5927240461402
10051-12690,127.30434782608697
10594-12690,126.9849157054126
10796-12901,126.20408163265307
10975-13717,125.67524401064775
10997-12693,125.21916592724047
10308-14395,122.61401952085183
11056-12599,122.12954747116238
10610-11610,122.02307009760426
10778-10751,121.53327417923691
10070-13321,118.18988464951198
10959-13792,116.73469387755102
10451-11612,112.0
10822-10443,110.5075421472937
10806-11382,110.12422360248448
10068-12022,107.89529724933452
10812-13028,106.90328305235138
10115-12745,103.70363797692991
10290-12563,99.68589174800356
10545-12632,99.50310559006212
10573-13011,98.75776397515529
10867-10394,97.46938775510205
10245-12960,96.24489795918367
10436-12047,96.06211180124224
10173-14793,95.00443655723159
10530-13461,93.8598047914818
10711-13391,91.3416149068323
10465-12154,91.22981366459628
10070-11711,89.96273291925466
10363-11932,88.24844720496895
10578-14201,86.91215616681455
10688-14128,85.93788819875776
10366-12094,83.45164152617569
10711-12738,82.25377107364686
10730-12208,82.0248447204969
10744-12981,81.82253771073647
10597-10661,80.1455190771961
10793-11395,79.43921916592724
10487-12561,78.99911268855368
10251-14148,78.83052351375333
11063-11949,78.74001774622893
11053-14773,77.45874001774624
11061-12264,77.1960958296362
10152-10397,75.05057675244011
10058-10205,74.10825199645076
10058-14561,73.37000887311447
10288-11382,73.24755989352263
10756-11786,73.04347826086956
10581-13995,72.8039041703638
10785-10305,72.2661934338953
10378-14317,71.73913043478261
10767-13688,71.30434782608695
10087-12661,70.91748003549246
10513-10371,70.81632653061224
11048-11220,70.4365572315883
10286-10755,70.43478260869566
10805-12345,70.14729370008874
10748-12580,69.92369121561669
10717-10920,69.8598047914818
10162-10112,69.76397515527951
10920-13677,69.21029281277728
10451-11008,68.61401952085183
10246-11627,68.19875776397515
11060-11453,68.16681455190772
10657-11830,66.48447204968944
10196-15139,66.00887311446319
10194-13642,65.1960958296362
10580-12368,64.05678793256433
10921-10568,63.996450754214735
10719-13617,63.130434782608695
10472-10936,62.90683229813665
10532-13753,61.28305235137533
10274-13841,60.93167701863354
10551-13136,60.787932564330085
10253-13169,60.692102928127774
10937-12770,60.22360248447205
10344-12322,58.51996450754215
10893-11395,58.50399290150843
10526-14567,58.285714285714285
11119-10354,57.95918367346939
10604-11961,57.49778172138421
10428-14346,56.95829636202307
10399-14106,56.83762200532387
10050-13500,55.3469387755102
11042-14491,55.048802129547475
10533-10001,54.995563442768415
10213-10391,54.143744454303466
10368-13741,54.143744454303466
10984-12437,53.7284826974268
11053-13839,53.71783496007099
10012-11763,53.13930789707187
10146-10776,52.40816326530612
10430-14289,52.25909494232476
10313-12197,51.24223602484472
10922-12444,51.162377994676135
10757-14002,50.88731144631766
10620-13629,50.64063886424135
10223-12543,50.57675244010648
10112-14198,50.04436557231588
10303-11635,49.83141082519965
10532-11809,49.40550133096717
10154-13759,49.09671694764862
10928-11469,49.02040816326531
10542-13552,48.95829636202307
10564-13371,48.79325643300799
10805-13528,47.84738243123336
10582-13242,47.47826086956522
10062-10653,47.3114463176575
10422-14086,47.20141969831411
10886-10763,47.06299911268856
10988-11038,47.036379769299025
10085-10623,46.850044365572316
10169-10479,46.685004436557236
11056-13246,45.71606033717835
10802-14433,45.57231588287489
10010-13950,45.442768411712514
10269-13398,45.316770186335404
10463-12628,45.018633540372676
10172-12998,44.5927240461402
10407-14263,44.401064773735584
10919-12285,44.05501330967169
11132-12660,43.797692990239575
10152-11288,43.10204081632653
10549-12506,42.85714285714286
10646-13642,42.72404614019521
10086-11923,42.58030168589175
10762-14339,41.8243123336291
10315-12397,41.68589174800355
10012-10584,41.31322094055013
11124-12799,41.12688553682343
10191-11098,40.15794143744454
10658-11976,40.05678793256433
10773-13066,39.97338065661047
10421-13551,39.577639751552795
10517-14483,39.24223602484472
10446-13084,39.23691215616682
10830-12341,39.16947648624667
10896-13564,38.50221827861579
10388-13461,38.48092280390417
10333-14181,38.370896184560785
10643-11234,37.55102040816327
10172-12046,36.65483584738243
10651-11797,35.9041703637977
10632-10923,35.66992014196983
11060-14141,35.36113575865129
10400-13794,35.1907719609583
10238-11796,35.13753327417924
10035-10012,35.11623779946761
10765-11219,35.057675244010646
10020-13697,34.6583850931677
10919-12170,34.49866903283053
10750-11410,34.3265306122449
10291-13278,34.2715173025732
11095-13952,34.2111801242236
10280-12673,34.13664596273292
10963-14321,33.71783496007099
10280-12016,33.2209405501331
10305-10902,33.2209405501331
10137-11295,33.20496894409938
10296-10773,32.48624667258208
10172-13176,31.94321206743567
10791-11826,31.90594498669033
10884-11069,31.863354037267083
10009-12706,31.77284826974268
10434-12183,31.687666370896185
10301-12974,31.49600709849157
10652-11222,31.304347826086957
10718-12755,31.164152617568767
10001-14703,30.729370008873115
11025-10942,30.729370008873115
10192-13801,30.448979591836736
10969-13659,29.81366459627329
11040-12789,29.643300798580302
10010-10197,29.59006211180124
10071-12388,29.419698314108253
10798-10260,29.2812777284827
10091-10914,28.62111801242236
11094-13012,27.89707187222715
10579-13269,27.870452528837625
10387-11919,27.870452528837625
10542-12672,27.630878438331855
10450-11779,27.59893522626442
10397-11920,27.492457852706302
10391-12424,27.354037267080745
10303-13336,27.316770186335404
10495-13056,26.992014196983142
10817-14364,26.970718722271517
11125-12101,26.775510204081634
10435-11427,26.299911268855368
10404-13510,26.18633540372671
11134-13451,26.161490683229815
10142-14352,25.714285714285715
10912-10725,25.68234250221828
10319-11780,25.565217391304348
10984-11068,25.501330967169476
10731-10998,25.46583850931677
10409-11105,24.979591836734695
10575-10150,24.915705412599824
10927-12186,24.819875776397517
10773-11474,24.78793256433008
10685-14067,24.759538598047914
10419-14870,24.48979591836735
10902-14086,24.27684117125111
10055-14041,24.074534161490686
10700-14659,23.600709849157056
10783-14390,23.259982253771074
10268-11706,23.093167701863354
11063-11754,22.93167701863354
10050-12491,22.92812777284827
11044-12973,22.626441881100266
10353-10043,22.58385093167702
10613-11510,22.57320319432121
10385-14704,22.01952085181899
10952-14648,21.721384205856257
10781-12146,21.714285714285715
10682-10101,21.508429458740018
10797-13380,21.47826086956522
10912-13190,21.210292812777286
10254-12199,21.20141969831411
10871-10274,21.1357586512866
10018-11392,21.039929015084294
10683-12271,20.968944099378884
10568-11174,20.816326530612244
10203-13036,20.571428571428573
10336-14034,20.528837622005323
10759-11363,20.5075421472937
10758-13485,20.48447204968944
10796-14194,20.475598935226266
10371-14451,20.278615794143747
10410-14207,20.017746228926352
10462-11182,19.89529724933452
10322-10486,19.804791481810117
10353-14088,19.804791481810117
10411-13857,19.70186335403727
10709-12282,19.527950310559007
10167-14055,19.48890860692103
10591-10893,19.325643300798582
10226-11586,19.21916592724046
10280-10051,19.20851818988465
10740-12606,19.165927240461404
11082-13316,19.055900621118013
10409-13535,19.006211180124225
10742-11196,18.93167701863354
10778-10206,18.68677905944987
10058-12798,18.606921029281278
10983-12358,18.523513753327418
10511-13333,18.26086956521739
10771-10102,18.25732031943212
11001-13251,18.241348713398402
10031-12500,18.101153504880212
10556-10550,17.944986690328307
10102-14294,17.834960070984916
10676-11608,17.653948535936113
10217-11049,17.59538598047915
11072-12213,17.57941437444543
10113-13027,17.533274179236912
10551-11748,17.50488021295475
10369-10755,17.45164152617569
11016-13667,17.297249334516415
10809-14048,17.286601597160605
10750-11948,17.249334516415264
10156-13997,17.142857142857142
10043-13827,17.142857142857142
11012-11090,17.116237799467612
10884-13081,17.089618456078085
10371-14588,16.929902395740907
11096-10691,16.81810115350488
10621-11205,16.706299911268857
10264-11762,16.656610470275066
10703-11278,16.61047027506655
10225-14631,16.61047027506655
10766-13189,16.5678793256433
11004-14998,16.440106477373558
10776-10543,16.285714285714285
10526-10161,16.227151730257322
10516-12129,16.09937888198758
10426-10692,15.875776397515528
10589-10051,15.801242236024846
10819-10630,15.733806566104704
10390-13632,15.63620230700976
10751-12796,15.630878438331855
10342-13723,15.385980479148182
10824-11483,15.332741792369122
10723-13519,15.304347826086957
10050-13389,15.26885536823425
10825-13778,15.141082519964508
10654-12158,15.110913930789708
10047-12733,15.034605146406388
10061-13447,14.8642413487134
10473-11982,14.75776397515528
11030-10645,14.608695652173914
11119-13370,14.56078083407276
11072-12650,14.395740905057675
11054-13480,14.24667258207631
10008-12843,14.209405501330968
10990-12392,13.927240461401952
10506-10290,13.824312333629104
10367-14057,13.79946761313221
10819-12719,13.788819875776397
10636-10118,13.68944099378882
10560-10204,13.68589174800355
10517-10440,13.671694764862467
10122-10566,13.606033717834961
10452-10050,13.309671694764862
10127-10854,13.256433007985803
10980-15017,13.219165927240462
10568-14590,13.176574977817214
10609-10452,13.149955634427684
10793-11058,13.096716947648625
10696-11508,12.968944099378882
10614-14743,12.96184560780834
11053-13988,12.857142857142858
10586-10055,12.857142857142858
10634-13308,12.777284826974268
10340-10232,12.649511978704526
10994-10798,12.457852706299912
10720-14137,12.457852706299912
10924-14308,12.39396628216504
10890-10161,12.266193433895298
10030-13151,12.266193433895298
10704-14559,12.25022182786158
10361-12817,12.094055013309672
10866-12169,12.063886424134871
10394-13366,11.962732919254659
10870-11490,11.946761313220941
10537-14318,11.925465838509318
10585-10579,11.872227151730257
10118-12723,11.840283939662822
10911-12963,11.83673469387755
11131-11101,11.813664596273293
10923-12225,11.787045252883763
10722-12990,11.675244010647738
10314-12025,11.54214729370009
11070-13285,11.536823425022183
10608-10690,11.535048802129548
11027-10811,11.51552795031056
10212-10937,11.499556344276842
10254-13926,11.499556344276842
10616-13610,11.403726708074535
10773-11550,11.3717834960071
10662-12470,11.180124223602485
10869-14724,10.732919254658386
10169-11998,10.658385093167702
10846-14027,10.654835847382431
10397-13262,10.64773735581189
10935-12375,10.605146406388643
10290-10434,10.589174800354925
11081-13812,10.562555456965395
10183-14431,10.488021295474711
10968-12872,10.381543921916593
10853-12773,10.349600709849158
10033-10602,10.30700976042591
11122-12189,10.25377107364685
10104-13787,10.236024844720497
10396-11154,10.115350488021296
10839-12858,10.094055013309672
10345-10641,10.07985803016859
10592-11339,9.975155279503106
10501-13385,9.96628216503993
11057-11123,9.918367346938776
10544-11528,9.813664596273293
10138-12586,9.68944099378882
10968-14458,9.551020408163266
10574-12201,9.487133984028395
10990-13803,9.4622892635315
10347-11566,9.370008873114463
10371-12099,9.274179236912156
10694-11369,9.24223602484472
10252-11459,9.055900621118013
11080-11049,9.029281277728483
10293-12560,8.997338065661047
10607-11051,8.912156166814553
10578-14309,8.890860692102928
10891-12644,8.880212954747117
10540-11078,8.880212954747117
10598-10607,8.851818988464952
10758-11040,8.837622005323869
10010-13896,8.811002661934339
10533-10987,8.79503105590062
10725-13080,8.725820763087844
10472-12665,8.688553682342503
10130-12785,8.672582076308785
10808-12720,8.624667258207632
10170-12045,8.598047914818101
10875-12927,8.571428571428571
10518-12709,8.49689440993789
10980-12796,8.39041703637977
10910-11069,8.358473824312334
10501-12826,8.31055900621118
10609-11617,8.220053238686779
10643-11404,8.177462289263532
10001-14085,8.177462289263532
10927-13654,8.156166814551908
11006-11017,8.145519077196097
10391-11794,8.092280390417036
10086-11806,8.081632653061225
10865-10426,8.065661047027508
11027-13688,8.04968944099379
10467-11750,7.964507542147294
11133-14646,7.900621118012423
11126-10986,7.850931677018634
10569-10917,7.730257320319432
10201-10388,7.666370896184561
11044-13546,7.586512866015972
10465-11428,7.5439219165927245
10176-13069,7.51552795031056
10284-14593,7.341614906832298
10886-11465,7.267080745341615
10418-13733,7.240461401952086
10108-10556,7.059449866903283
10599-10118,7.054125998225377
10111-10604,7.043478260869565
10618-13280,7.027506654835848
10940-12152,6.921029281277729
10992-11625,6.899733806566105
10076-10799,6.899733806566105
10125-13408,6.819875776397516
11126-12532,6.8145519077196095
11093-13394,6.743566992014197
10025-14040,6.686779059449867
10137-10507,6.6814551907719615
10796-11427,6.6814551907719615
10515-10247,6.670807453416149
11046-13159,6.56433007985803
10577-11249,6.559006211180124
10778-12691,6.452528837622006
11072-13436,6.324755989352263
10380-10497,6.218278615794144
10877-11132,6.069210292812778
10949-12203,6.037267080745342
10597-12873,6.012422360248447
10192-14220,5.962732919254659
10906-12462,5.946761313220941
10095-13978,5.936113575865129
10596-11765,5.925465838509317
10510-11128,5.834960070984916
10154-11618,5.82963620230701
10449-12555,5.788819875776397
10543-14490,5.590062111801243
10190-10723,5.590062111801243
10818-12413,5.5687666370896185
10019-12407,5.510204081632653
10573-10022,5.467613132209406
10785-10022,5.4622892635315
10822-12880,5.458740017746229
10110-12412,5.437444543034605
10334-13504,5.382431233362911
11040-14893,5.217391304347826
11011-10462,5.1606033717834965
10572-12013,5.158828748890861
10691-12931,5.119787045252884
10442-14109,5.110913930789708
11035-10651,5.031055900621118
10678-14714,5.004436557231588
10340-11588,4.9937888198757765
10240-15328,4.983141082519965
10587-11244,4.961845607808341
10466-12170,4.951197870452529
10247-12300,4.919254658385094
10070-10557,4.8979591836734695
10380-12181,4.887311446317658
10339-11788,4.87133984028394
10966-10021,4.855368234250222
10491-10162,4.84472049689441
10444-14247,4.826974267968057
10460-13497,4.819875776397516
10180-14276,4.791481810115351
10865-12373,4.770186335403727
10066-12560,4.748890860692103
10393-12953,4.658385093167702
10249-10433,4.599822537710737
10148-10167,4.557231588287489
10601-14508,4.472049689440994
10922-11689,4.45075421472937
11030-13332,4.440106477373559
10218-13579,4.424134871339841
10917-12846,4.422360248447205
10818-11988,4.386867790594499
10795-14641,4.386867790594499
10380-12850,4.376220053238687
10377-14595,4.365572315882875
10021-13542,4.338952972493345
10597-10256,4.188110026619343
10584-12828,4.184560780834073
11000-10827,4.13664596273292
10953-12250,4.1313220940550135
10885-11111,4.120674356699202
10303-10484,3.960958296362023
11070-12017,3.960958296362023
10169-15084,3.907719609582964
10044-12560,3.897071872227152
10952-13507,3.8952972493345164
10326-10485,3.865128660159716
10940-10927,3.8385093167701867
10546-13648,3.7533274179236913
11096-10744,3.7267080745341614
10610-11498,3.6521739130434785
10079-14089,3.627329192546584
10802-14222,3.6149068322981366
10397-11558,3.5456965394853595
10482-11058,3.513753327417924
10533-10556,3.481810115350488
10073-13286,3.4658385093167703
10312-13850,3.4498669032830525
10954-12331,3.3930789707187223
10366-14576,3.3540372670807455
11039-10411,3.329192546583851
10996-11624,3.32209405501331
10985-12757,3.306122448979592
10082-12096,3.29547471162378
10528-10559,3.2919254658385095
10483-10756,3.2582076308784385
10195-13307,3.236912156166815
10274-14129,3.2315882874889086
10474-11954,3.226264418811003
10807-10561,3.220940550133097
10756-13692,3.204968944099379
10433-13477,3.199645075421473
10058-12272,3.194321206743567
11017-12139,3.141082519964508
10425-12859,3.130434782608696
10437-13407,3.0665483584738245
10293-13226,3.052351375332742
10453-11550,3.0239574090505768
10090-12865,2.9707187222715175
10603-12646,2.917480035492458
10809-11630,2.906832298136646
10249-14208,2.9015084294587403
10903-13014,2.8908606921029283
10059-12054,2.8748890860692105
10297-13101,2.8748890860692105
10594-11712,2.860692102928128
10369-11951,2.842945874001775
10059-12024,2.8322981366459627
10863-10526,2.811002661934339
10155-13700,2.619343389529725
10247-10877,2.608695652173913
10311-14157,2.5874001774622895
10406-13764,2.5767524401064774
10332-12175,2.5306122448979593
10676-11622,2.4915705412599825
10031-13293,2.4915705412599825
10127-10218,2.4702750665483584
10033-13344,2.4489795918367347
10832-13996,2.4489795918367347
10105-11159,2.422360248447205
10183-11956,2.3425022182786157
11002-14116,2.3158828748890863
10748-13293,2.2839396628216506
10678-12016,2.267968056787933
11080-10448,2.2626441881100265
10032-13007,2.251996450754215
10191-10915,2.236024844720497
10741-13945,2.236024844720497
10265-11279,2.225377107364685
10279-14689,2.2218278615794143
10162-13291,2.2200532386867793
10066-12393,2.214729370008873
10864-13336,2.2094055013309672
10351-13994,2.2040816326530615
10469-12519,2.1614906832298137
10776-10000,2.1437444543034605
10797-11874,2.129547471162378
11039-13376,2.1082519964507545
10093-13009,2.044365572315883
10048-12927,2.0017746228926354
10692-11092,1.9982253771073648
10614-10680,1.9964507542147294
10289-12802,1.9645075421472937
10305-10505,1.948535936113576
10337-13745,1.9236912156166814
10738-14394,1.9165927240461402
10542-13541,1.9165927240461402
10534-11239,1.8952972493345164
10921-10847,1.8846495119787046
10642-13769,1.831410825199645
10477-13473,1.7781721384205857
10245-10178,1.7728482697426797
10091-14419,1.7675244010647737
10596-13419,1.7675244010647737
11019-12273,1.74622892635315
10343-14672,1.735581188997338
10082-12560,1.7249334516415262
10369-13607,1.6876663708961845
10685-13164,1.666370896184561
10516-14246,1.661047027506655
10725-13038,1.6291038154392192
10387-12519,1.554569653948536
10104-10020,1.554569653948536
10375-14347,1.543921916592724
10056-13451,1.5368234250221828
10074-11484,1.5226264418811004
10871-13983,1.5226264418811004
11027-13890,1.469387755102041
10175-13463,1.458740017746229
10710-10277,1.4267968056787934
10468-11380,1.4055013309671696
10962-14496,1.3948535936113577
10123-11690,1.357586512866016
10169-12840,1.323868677905945
10266-12139,1.3203194321206744
10446-11542,1.3043478260869565
10672-14250,1.3025732031943213
10822-11008,1.277728482697427
10937-10019,1.2706299911268857
10290-11224,1.2351375332741792
10663-14558,1.2351375332741792
10801-13797,1.2031943212067435
10213-12093,1.1925465838509317
10412-12574,1.1499556344276842
10018-13364,1.1428571428571428
10144-12636,1.1180124223602486
10300-13095,1.1073646850044365
11068-12068,1.086069210292813
11100-10138,1.064773735581189
10302-12172,1.0434782608695652
10600-11987,1.0434782608695652
10377-11388,1.0221827861579416
11105-14708,0.9902395740905058
10966-13495,0.9831410825199646
10759-14043,0.9760425909494232
10611-13696,0.968944099378882
10287-14328,0.9582963620230701
10695-13894,0.9476486246672582
10422-13095,0.940550133096717
10629-11480,0.9370008873114464
10590-10077,0.9157054125998225
10207-14171,0.9157054125998225
10519-14080,0.9050576752440107
10124-15298,0.8553682342502219
10619-13926,0.84472049689441
10671-13308,0.8198757763975155
10131-14075,0.8092280390417037
10439-10995,0.8092280390417037
10553-10679,0.777284826974268
11005-13077,0.777284826974268
10798-13444,0.7666370896184561
10197-13842,0.7346938775510204
11112-12831,0.7133984028393967
10764-13610,0.619343389529725
10989-11033,0.5749778172138421
10982-11989,0.45252883762200535
10877-12765,0.40461401952085185
10871-11268,0.33717834960070986
11127-10138,0.3194321206743567
10235-15114,0.3087843833185448
10425-12768,0.2732919254658385
10338-12501,0.2732919254658385
